kapasitas_mesin,kekuatan_mesin,berat_mobil,akselerasi,jumlah_silinder,tahun_rilis,asal_pabrikan_Asia,asal_pabrikan_Eropa,konsumsi_bbm_transformed,konsumsi_bbm_original
0.8009534481632985,0.15830768563739153,0.5762180042887309,-0.0116680524327092,3.0,1.0,0.0,0.0,-0.8064139458531095,17.0
0.8009534481632985,-0.23642073251280726,0.5481206463931912,-0.0116680524327092,3.0,1.0,0.0,0.0,-0.49136997372835195,19.0
0.6724604345397827,0.15830768563739153,0.5334376620960164,-0.0116680524327092,3.0,1.0,0.0,0.0,-0.645260579471363,18.0
1.3483508374963127,1.5012785155369226,1.360706531474818,-1.3543074398414023,4.0,1.0,0.0,0.0,-1.3419218797583963,14.0
1.5520814109195655,1.6398098786126651,1.550117544309453,-1.559372784999378,4.0,1.0,0.0,0.0,-1.3419218797583963,14.0
1.3527817170351608,1.3179353055894922,1.31795644910876,-0.7603668790391775,4.0,1.0,0.0,0.0,-1.3419218797583963,14.0
1.1974263666160003,1.2687914064129815,1.2720965461374445,-0.9549940361011051,4.0,1.0,0.0,0.0,-1.3419218797583963,14.0
1.4866319710829434,1.7048195924309721,1.8791686072604312,-1.559372784999378,4.0,1.0,0.0,0.0,-1.7538063072271461,12.0
1.5520814109195655,1.572030936215529,1.7443490261893426,-1.3543074398414023,4.0,1.0,0.0,0.0,-1.5414182460739165,13.0
1.5520814109195655,1.6398098786126651,1.992672025741232,-1.3543074398414023,4.0,1.0,0.0,0.0,-1.5414182460739165,13.0
0.8543440214034578,0.4380778912394885,0.16751422586922718,-0.7603668790391775,3.0,1.0,0.0,0.0,-0.645260579471363,18.0
-0.2673694370152613,-0.9038461464278591,-0.5879060678942576,1.202522739915456,1.0,1.0,0.0,0.0,-0.06703732658861919,22.0
0.8009534481632985,0.15830768563739153,0.5271208687546314,-0.19465212007253757,3.0,1.0,0.0,0.0,-0.49136997372835195,19.0
0.8009534481632985,-0.23642073251280726,0.37212838675635507,-0.38034196208576465,3.0,1.0,0.0,0.0,-0.645260579471363,18.0
-0.5462524829037977,-0.3098605035351897,-0.8956416098576119,-0.5688668727434041,1.0,1.0,0.0,0.0,0.06365063169507675,23.0
-0.6510289228115236,-0.1653644988264753,-1.0675351835856512,-0.5688668727434041,1.0,1.0,0.0,1.0,0.6532091967376169,28.0
-1.4965340322445633,-1.0024482741195266,-1.1581669582337255,1.3675388662710826,1.0,1.0,0.0,1.0,0.8643072513216415,30.0
-1.250405309936911,-0.7180545584933969,-1.175106354915776,-0.38034196208576465,1.0,1.0,0.0,1.0,0.8643072513216415,30.0
-1.7469947364402085,-1.2678452830447045,-1.7810788528921124,1.202522739915456,1.0,1.0,1.0,0.0,0.9654183516737759,31.0
-1.7137899815621407,-1.0532924904594305,-2.1691106614565485,0.8665694156594252,1.0,1.0,1.0,0.0,1.3440342007375639,35.0
-1.0341467408559097,-1.5645168210995803,-1.6445708821150096,1.202522739915456,1.0,1.0,0.0,1.0,0.5428359667460507,27.0
-1.175330843341239,-1.0024482741195266,-1.3899531836071743,1.6919978019301762,1.0,1.0,0.0,0.0,0.42895561153679307,26.0
-0.7060229755605153,0.002660377248503868,-0.7973084243607158,-0.0116680524327092,1.0,2.0,1.0,0.0,0.18965470470318083,24.0
-1.0228810580733234,-0.545915061501405,-1.0620718914425242,0.5222039962988891,1.0,2.0,0.0,0.0,0.31132039674770756,25.0
-1.0341467408559097,-1.9714407157581495,-0.8376119599775663,2.6250616258789523,1.0,2.0,0.0,1.0,0.06365063169507675,23.0
-0.2673694370152613,-0.1653644988264753,-0.5879060678942576,1.3675388662710826,1.0,2.0,0.0,0.0,-0.3440751673944426,20.0
-0.5462524829037977,-0.3098605035351897,-0.8853202068753254,0.3466528532081021,1.0,2.0,0.0,0.0,-0.20279873921742977,21.0
1.3483508374963127,1.5012785155369226,1.4103326197787625,-1.3543074398414023,4.0,2.0,0.0,0.0,-1.5414182460739165,13.0
1.5520814109195655,1.6398098786126651,1.4929224163927208,-1.3543074398414023,4.0,2.0,0.0,0.0,-1.3419218797583963,14.0
1.1974263666160003,1.2687914064129815,1.3030225219501834,-0.7603668790391775,4.0,2.0,0.0,0.0,-1.1537490564252353,15.0
1.3527817170351608,1.3179353055894922,1.298288608027696,-0.9549940361011051,4.0,2.0,0.0,0.0,-1.3419218797583963,14.0
1.1251868843974857,1.2687914064129815,0.9099778400797361,-1.559372784999378,4.0,2.0,0.0,0.0,-0.8064139458531095,17.0
1.6559440173752986,2.0255227338254507,1.668306713717474,-1.7683279708536574,4.0,2.0,0.0,0.0,-1.9810139252987191,11.0
1.3483508374963127,1.3499240318522627,1.5771776305950822,-0.7603668790391775,4.0,2.0,0.0,0.0,-1.5414182460739165,13.0
1.3483508374963127,1.427326545002005,1.5443837615460687,-0.7603668790391775,4.0,2.0,0.0,0.0,-1.7538063072271461,12.0
1.5520814109195655,1.8272546852567395,1.519869963358492,-1.1529139313129566,4.0,2.0,0.0,0.0,-1.5414182460739165,13.0
-1.7807931558735155,0.06631707562757275,-0.7117870010132242,-0.7603668790391775,0.0,2.0,1.0,0.0,-0.49136997372835195,19.0
1.1251868843974857,1.2687914064129815,1.1040675121811767,-1.1529139313129566,4.0,2.0,0.0,0.0,-1.1537490564252353,15.0
1.1410183749553493,0.9001005286203911,1.2736914874450247,-0.5688668727434041,4.0,2.0,0.0,0.0,-1.5414182460739165,13.0
1.114521762535647,1.0940478165293557,1.4254115545856065,0.16872992346034643,4.0,2.0,0.0,0.0,-1.5414182460739165,13.0
1.1974263666160003,1.2687914064129815,1.2568955916438358,-0.5688668727434041,4.0,2.0,0.0,0.0,-1.3419218797583963,14.0
-0.563256813299306,0.48962029994919515,0.13252379016933175,-0.38034196208576465,1.0,2.0,0.0,1.0,-0.645260579471363,18.0
-0.563256813299306,-0.7180545584933969,-0.43183930281538435,0.8665694156594252,1.0,2.0,0.0,1.0,-0.06703732658861919,22.0
-0.5804399065499347,-0.27283433218789566,0.18782620955312007,1.3675388662710826,1.0,2.0,0.0,1.0,-0.20279873921742977,21.0
-1.0568996854178714,-1.0532924904594305,-0.9495333218497478,0.8665694156594252,1.0,2.0,0.0,1.0,0.42895561153679307,26.0
-0.5462524829037977,-0.3098605035351897,-0.6081996623722373,0.16872992346034643,1.0,2.0,0.0,0.0,-0.06703732658861919,22.0
-1.0341467408559097,-0.09656455731804488,-0.7806725347429312,0.5222039962988891,1.0,2.0,1.0,0.0,0.6532091967376169,28.0
-0.5804399065499347,0.06631707562757275,-0.43922823318540777,-0.38034196208576465,1.0,2.0,1.0,0.0,0.06365063169507675,23.0
-1.0116881005873997,-0.545915061501405,-0.9936981389451656,-0.19465212007253757,1.0,2.0,0.0,0.0,0.6532091967376169,28.0
-1.0341467408559097,-0.23642073251280726,-1.1097454723047786,0.3466528532081021,1.0,2.0,1.0,0.0,0.5428359667460507,27.0
1.3483508374963127,1.6398098786126651,1.2752854502041293,-0.9549940361011051,4.0,3.0,0.0,0.0,-1.5414182460739165,13.0
1.1251868843974857,1.2687914064129815,0.9099778400797361,-1.559372784999378,4.0,3.0,0.0,0.0,-1.3419218797583963,14.0
1.3483508374963127,1.1836161877588778,1.184486020111924,-0.9549940361011051,4.0,3.0,0.0,0.0,-1.5414182460739165,13.0
1.114521762535647,1.0380358850466875,1.2286592561040701,-0.38034196208576465,4.0,3.0,0.0,0.0,-1.3419218797583963,14.0
1.1974263666160003,1.2687914064129815,1.0043845234661675,-1.1529139313129566,4.0,3.0,0.0,0.0,-1.1537490564252353,15.0
1.6559440173752986,1.9186219177414372,1.877284279414358,-1.559372784999378,4.0,3.0,0.0,0.0,-1.7538063072271461,12.0
1.5520814109195655,1.2687914064129815,1.550117544309453,-1.3543074398414023,4.0,3.0,0.0,0.0,-1.5414182460739165,13.0
1.3527817170351608,1.3967945775058888,1.4767636244523332,-0.9549940361011051,4.0,3.0,0.0,0.0,-1.5414182460739165,13.0
1.1974263666160003,1.2687914064129815,1.3822012708494096,-0.38034196208576465,4.0,3.0,0.0,0.0,-1.3419218797583963,14.0
1.6930276530189339,2.0959865943422336,1.7370471829408036,-1.7683279708536574,4.0,3.0,0.0,0.0,-1.5414182460739165,13.0
1.7417365357513144,2.191030925340833,1.8766558510893756,-1.7683279708536574,4.0,3.0,0.0,0.0,-1.7538063072271461,12.0
1.3919504247982628,1.6398098786126651,1.0429693138151506,-1.7683279708536574,4.0,3.0,0.0,0.0,-1.5414182460739165,13.0
0.6190225682616112,0.30303722807871286,0.35199048666248217,0.3466528532081021,3.0,3.0,0.0,0.0,-0.645260579471363,18.0
0.8009534481632985,0.15830768563739153,0.5229016004041998,0.8665694156594252,3.0,3.0,0.0,0.0,-0.9756063601106182,16.0
0.6724604345397827,0.15830768563739153,0.1470551260464131,0.16872992346034643,3.0,3.0,0.0,0.0,-0.645260579471363,18.0
0.8009534481632985,-0.23642073251280726,0.23739002286016977,0.3466528532081021,3.0,3.0,0.0,0.0,-0.645260579471363,18.0
0.39121970430178304,0.002660377248503868,0.09709561057920182,0.16872992346034643,3.0,3.0,0.0,0.0,0.06365063169507675,23.0
-1.0341467408559097,-2.628141864110358,-1.4000782910924163,1.8515677026738186,1.0,3.0,0.0,1.0,0.42895561153679307,26.0
1.5520814109195655,1.2687914064129815,1.9053994952334325,-0.5688668727434041,4.0,3.0,0.0,0.0,-1.9810139252987191,11.0
1.5520814109195655,1.5299502472220563,1.8482102331099146,-1.1529139313129566,4.0,3.0,0.0,0.0,-1.7538063072271461,12.0
1.3919504247982628,1.572030936215529,1.6826137961688725,-0.9549940361011051,4.0,3.0,0.0,0.0,-1.5414182460739165,13.0
1.3483508374963127,1.7048195924309721,1.5750517671026094,-1.1529139313129566,4.0,3.0,0.0,0.0,-1.7538063072271461,12.0
0.6724604345397827,0.15830768563739153,-0.04790445348769982,-0.19465212007253757,3.0,3.0,0.0,0.0,-0.645260579471363,18.0
-1.0341467408559097,-0.23642073251280726,-0.7956407072591878,1.202522739915456,1.0,3.0,1.0,0.0,-0.3440751673944426,20.0
-0.2673694370152613,-0.9038461464278591,-0.5988162224055475,1.3675388662710826,1.0,3.0,0.0,0.0,-0.20279873921742977,21.0
-0.8019109538925866,-0.029903006298530262,-0.6333673499660855,0.3466528532081021,1.0,3.0,1.0,0.0,-0.06703732658861919,22.0
-1.7807931558735155,-0.1653644988264753,-1.065713008331141,-0.7603668790391775,0.0,3.0,1.0,0.0,-0.645260579471363,18.0
-0.5462524829037977,-0.3475167722361064,-0.7443932224229944,1.0355575582628147,1.0,3.0,0.0,0.0,-0.49136997372835195,19.0
-0.06759682064938165,0.35815400188531354,-0.4899694849213787,-0.5688668727434041,3.0,3.0,0.0,0.0,-0.20279873921742977,21.0
-1.0116881005873997,-0.1653644988264753,-0.8190728636767886,-0.0116680524327092,1.0,3.0,0.0,1.0,0.42895561153679307,26.0
1.3483508374963127,1.1836161877588778,1.2609044667851146,-0.9549940361011051,4.0,3.0,0.0,0.0,-1.1537490564252353,15.0
1.5520814109195655,2.2362702340576432,1.4133554962611723,-2.421074148627507,4.0,3.0,0.0,0.0,-0.9756063601106182,16.0
-1.8502487060251591,-2.36385433565195,-1.573079476391788,1.3675388662710826,1.0,3.0,0.0,1.0,0.7602988255778973,29.0
-0.6510289228115236,-0.7631534096464123,-1.0043932095558352,-0.0116680524327092,1.0,3.0,0.0,1.0,0.18965470470318083,24.0
-0.6874884599412271,-0.13069006874693928,-0.32887187868166934,-0.5688668727434041,1.0,3.0,0.0,1.0,-0.3440751673944426,20.0
-0.563256813299306,0.48962029994919515,0.05249185749563502,-0.0116680524327092,1.0,3.0,0.0,1.0,-0.49136997372835195,19.0
1.1974263666160003,1.2687914064129815,0.6477479586867455,-1.7683279708536574,4.0,3.0,0.0,0.0,-1.1537490564252353,15.0
-0.563256813299306,0.4380778912394885,-0.21977919137298726,-0.5688668727434041,1.0,3.0,0.0,1.0,0.18965470470318083,24.0
-0.055156362126968526,0.7285740613747205,-0.024717401207505353,-0.7603668790391775,3.0,3.0,1.0,0.0,-0.3440751673944426,20.0
1.3483508374963127,1.7048195924309721,0.9026460364693745,-1.7683279708536574,4.0,3.0,0.0,0.0,-1.9810139252987191,11.0
0.39121970430178304,0.002660377248503868,0.33057476285046306,0.3466528532081021,3.0,4.0,0.0,0.0,-0.3440751673944426,20.0
0.409415556474999,-0.09656455731804488,0.06121975810167223,0.5222039962988891,3.0,4.0,0.0,0.0,-0.20279873921742977,21.0
0.6724604345397827,0.15830768563739153,0.09340524784798222,0.16872992346034643,3.0,4.0,0.0,0.0,-0.49136997372835195,19.0
0.8009534481632985,0.15830768563739153,0.5834557553490691,0.5222039962988891,3.0,4.0,0.0,0.0,-1.1537490564252353,15.0
-1.4965340322445633,-1.158252727014558,-1.4000782910924163,1.202522739915456,1.0,4.0,1.0,0.0,0.9654183516737759,31.0
-0.5462524829037977,-0.545915061501405,-0.5217501012744531,0.3466528532081021,1.0,4.0,0.0,0.0,0.42895561153679307,26.0
-1.7469947364402085,-1.2678452830447045,-1.6401921741503296,1.8515677026738186,1.0,4.0,1.0,0.0,1.0637996977824735,32.0
-0.2673694370152613,-0.7631534096464123,-0.3864371381588348,0.5222039962988891,1.0,4.0,0.0,0.0,0.31132039674770756,25.0
0.8009534481632985,0.15830768563739153,1.0079155363071455,0.5222039962988891,3.0,4.0,0.0,0.0,-0.9756063601106182,16.0
0.8543440214034578,0.4380778912394885,0.8731162437389558,0.8665694156594252,3.0,4.0,0.0,0.0,-0.9756063601106182,16.0
0.6190225682616112,0.30303722807871286,0.855427691096249,0.3466528532081021,3.0,4.0,0.0,0.0,-0.645260579471363,18.0
1.114521762535647,1.0940478165293557,1.3077478058099463,-0.5688668727434041,4.0,4.0,0.0,0.0,-0.9756063601106182,16.0
1.3483508374963127,1.2687914064129815,1.7130002780555158,-0.38034196208576465,4.0,4.0,0.0,0.0,-1.5414182460739165,13.0
1.1974263666160003,1.2687914064129815,1.545101192053333,-0.7603668790391775,4.0,4.0,0.0,0.0,-1.3419218797583963,14.0
1.114521762535647,1.0940478165293557,1.6717205487683704,0.16872992346034643,4.0,4.0,0.0,0.0,-1.3419218797583963,14.0
1.1251868843974857,1.2687914064129815,1.3974455901505112,-0.0116680524327092,4.0,4.0,0.0,0.0,-1.3419218797583963,14.0
-1.0116881005873997,-0.42479330642487667,-0.8973652534807187,0.3466528532081021,1.0,4.0,0.0,1.0,0.7602988255778973,29.0
-1.4965340322445633,-1.158252727014558,-1.3738205399217585,-0.0116680524327092,1.0,4.0,0.0,1.0,0.42895561153679307,26.0
-1.0341467408559097,-0.6303853034160847,-0.7608297263293532,-0.38034196208576465,1.0,4.0,0.0,1.0,0.42895561153679307,26.0
-1.5865524501491768,-2.121872037775416,-2.077702674913892,0.3466528532081021,1.0,4.0,1.0,0.0,0.9654183516737759,31.0
-1.3829940999687746,-1.5023841717406927,-1.294379074554782,1.202522739915456,1.0,4.0,1.0,0.0,1.0637996977824735,32.0
-1.20000433195076,-0.7631534096464123,-1.0638919113316876,-0.38034196208576465,1.0,4.0,0.0,0.0,0.6532091967376169,28.0
-1.20000433195076,-0.7631534096464123,-1.0949979868607407,-0.0116680524327092,1.0,4.0,0.0,1.0,0.18965470470318083,24.0
-0.6510289228115236,-0.7631534096464123,-0.8511665338668238,-0.5688668727434041,1.0,4.0,0.0,1.0,0.42895561153679307,26.0
-0.5804399065499347,0.06631707562757275,-0.4644899228134694,-0.19465212007253757,1.0,4.0,1.0,0.0,0.18965470470318083,24.0
-0.8019109538925866,-0.06297351123182242,-0.6144717245729522,-0.0116680524327092,1.0,4.0,1.0,0.0,0.42895561153679307,26.0
-1.4965340322445633,-1.158252727014558,-1.300267750277678,0.16872992346034643,1.0,4.0,0.0,1.0,0.9654183516737759,31.0
0.6190225682616112,0.002660377248503868,0.508083021542722,0.16872992346034643,3.0,5.0,0.0,0.0,-0.49136997372835195,19.0
0.8009534481632985,0.30303722807871286,0.7076006035225029,0.16872992346034643,3.0,5.0,0.0,0.0,-0.645260579471363,18.0
0.8009534481632985,-0.9038461464278591,0.6808297766907493,1.8515677026738186,3.0,5.0,0.0,0.0,-1.1537490564252353,15.0
0.8009534481632985,-0.9038461464278591,0.39322813426035724,1.3675388662710826,3.0,5.0,0.0,0.0,-1.1537490564252353,15.0
1.5520814109195655,1.572030936215529,1.6921068257125802,-1.559372784999378,4.0,5.0,0.0,0.0,-0.9756063601106182,16.0
1.3483508374963127,1.1836161877588778,1.5328772639611423,-0.5688668727434041,4.0,5.0,0.0,0.0,-1.1537490564252353,15.0
1.1974263666160003,1.2687914064129815,1.5743427497633178,-0.38034196208576465,4.0,5.0,0.0,0.0,-0.9756063601106182,16.0
1.3527817170351608,1.2352251471820892,1.684651037348729,-0.7603668790391775,4.0,5.0,0.0,0.0,-1.3419218797583963,14.0
0.664952731828846,0.4380778912394885,1.1167963595121175,1.8515677026738186,3.0,5.0,0.0,0.0,-0.8064139458531095,17.0
0.8009534481632985,0.30303722807871286,1.1083173058606663,1.0355575582628147,3.0,5.0,0.0,0.0,-0.9756063601106182,16.0
0.8543440214034578,0.4380778912394885,0.9625396013069166,1.202522739915456,3.0,5.0,0.0,0.0,-1.1537490564252353,15.0
0.6190225682616112,0.002660377248503868,1.0114418548804744,1.202522739915456,3.0,5.0,0.0,0.0,-0.645260579471363,18.0
0.664952731828846,0.4380778912394885,0.25836714764629587,-0.19465212007253757,3.0,5.0,0.0,0.0,-0.20279873921742977,21.0
0.8802564902473381,0.4380778912394885,0.4620643558100791,-0.7603668790391775,4.0,5.0,0.0,0.0,-0.3440751673944426,20.0
1.114521762535647,0.8795107289567883,0.40537095533452494,-1.3543074398414023,4.0,5.0,0.0,0.0,-1.5414182460739165,13.0
-1.0341467408559097,-0.7631534096464123,-0.9812675782599949,0.16872992346034643,1.0,5.0,1.0,0.0,0.7602988255778973,29.0
-0.2673694370152613,-0.42479330642487667,-0.24875078958489727,0.5222039962988891,1.0,5.0,0.0,0.0,0.06365063169507675,23.0
0.6724604345397827,0.15830768563739153,0.10936228417912328,0.16872992346034643,3.0,5.0,0.0,0.0,-0.3440751673944426,20.0
-0.2673694370152613,-0.6303853034160847,-0.3146555920024501,1.0355575582628147,1.0,5.0,0.0,0.0,0.06365063169507675,23.0
-0.3550272771277385,0.03472957805224629,-0.16268946105098162,-0.7603668790391775,1.0,5.0,1.0,0.0,0.18965470470318083,24.0
-1.20000433195076,-0.9526445956824652,-0.8904765302821713,0.3466528532081021,1.0,5.0,0.0,1.0,0.31132039674770756,25.0
-0.5978051428018955,0.06631707562757275,-0.3820803486490835,0.5222039962988891,1.0,5.0,1.0,0.0,0.18965470470318083,24.0
0.12012625098655448,0.06631707562757275,0.19377260020311968,-0.38034196208576465,3.0,5.0,0.0,0.0,-0.645260579471363,18.0
-1.20000433195076,-1.0024482741195266,-1.4265570405375434,-0.5688668727434041,1.0,5.0,0.0,1.0,0.7602988255778973,29.0
0.6724604345397827,-0.1653644988264753,0.4512515489049329,0.5222039962988891,3.0,5.0,0.0,0.0,-0.49136997372835195,19.0
-0.6691584390797214,0.002660377248503868,-0.17347731197753277,-0.19465212007253757,1.0,5.0,0.0,1.0,0.06365063169507675,23.0
-0.5804399065499347,-0.23642073251280726,0.16151220059569565,0.5222039962988891,1.0,5.0,0.0,1.0,0.06365063169507675,23.0
-0.563256813299306,0.09743491113881966,0.1470551260464131,-0.38034196208576465,1.0,5.0,0.0,1.0,-0.06703732658861919,22.0
-0.563256813299306,0.5644726568421423,-0.20471812139990675,-0.7603668790391775,1.0,5.0,0.0,1.0,0.31132039674770756,25.0
-1.175330843341239,-2.0456339482707846,-1.7311748748412872,0.6954795719989318,1.0,5.0,1.0,0.0,1.1596044450651766,33.0
-0.8217630078262613,-0.3098605035351897,-0.5020362204118541,-0.0116680524327092,1.0,6.0,0.0,1.0,0.6532091967376169,28.0
-0.6510289228115236,-0.5048190949509227,-0.8956416098576119,0.4872787962445801,1.0,6.0,0.0,1.0,0.31132039674770756,25.0
-0.2673694370152613,-0.09656455731804488,-0.3431575622791016,-0.23156963415239312,1.0,6.0,0.0,0.0,0.31132039674770756,25.0
-1.0116881005873997,-0.5877626631815387,-0.8359218915468805,0.7641729673619125,1.0,6.0,0.0,0.0,0.42895561153679307,26.0
-0.9460118667118483,-0.42479330642487667,-0.926817471836082,-0.08454484957714503,1.0,6.0,0.0,1.0,0.5428359667460507,27.0
1.130486042010618,1.0940478165293557,1.3653276559671617,-0.9549940361011051,4.0,6.0,0.0,0.0,-0.7248837292002178,17.5
1.1974263666160003,1.2687914064129815,1.3460181431232041,-0.9549940361011051,4.0,6.0,0.0,0.0,-0.9756063601106182,16.0
1.1251868843974857,0.6831133228219032,1.1629482930050947,-0.6069241826538009,4.0,6.0,0.0,0.0,-1.0634958464410398,15.5
1.3527817170351608,1.301711275745069,1.3653276559671617,-1.0337570996411591,4.0,6.0,0.0,0.0,-1.2465064919835167,14.5
0.6190225682616112,0.15830768563739153,0.47498413917256405,-0.04805427893158738,3.0,6.0,0.0,0.0,-0.06703732658861919,22.0
0.8009534481632985,0.30303722807871286,0.6009539281029812,-0.38034196208576465,3.0,6.0,0.0,0.0,-0.06703732658861919,22.0
0.409415556474999,-0.5048190949509227,0.22684243638273102,0.7298696301554958,3.0,6.0,0.0,0.0,0.18965470470318083,24.0
0.6724604345397827,-0.1653644988264753,0.31127304313643056,0.7298696301554958,3.0,6.0,0.0,0.0,-0.0010846313513379058,22.5
-1.328779898558604,-2.121872037775416,-1.2322484048452365,2.227727167856058,1.0,6.0,0.0,0.0,0.7602988255778973,29.0
-1.0116881005873997,-1.5645168210995803,-0.9936981389451656,2.196735018682224,1.0,6.0,0.0,0.0,0.25100979034439447,24.5
-1.20000433195076,-1.0024482741195266,-1.4265570405375434,-0.4931079931301892,1.0,6.0,0.0,1.0,0.7602988255778973,29.0
-1.175330843341239,-2.0456339482707846,-1.7311748748412872,0.6610021031069807,1.0,6.0,1.0,0.0,1.1596044450651766,33.0
0.6190225682616112,0.15830768563739153,0.8906888185845184,0.7641729673619125,3.0,6.0,0.0,0.0,-0.3440751673944426,20.0
0.8009534481632985,-0.6303853034160847,0.8187503827404992,1.8515677026738186,3.0,6.0,0.0,0.0,-0.645260579471363,18.0
0.8009534481632985,0.4380778912394885,0.8851520310625265,0.2401901524278447,3.0,6.0,0.0,0.0,-0.567451422879826,18.5
0.8543440214034578,0.002660377248503868,0.4316813812854859,0.7983902643050516,3.0,6.0,0.0,0.0,-0.7248837292002178,17.5
-1.0341467408559097,-0.9526445956824652,-1.664349618673663,-1.2733209315549938,1.0,6.0,0.0,1.0,0.8126762900810739,29.5
-1.328779898558604,-1.0024482741195266,-1.3199771585971696,0.5222039962988891,1.0,6.0,1.0,0.0,1.0637996977824735,32.0
-1.0341467408559097,-0.7631534096464123,-1.0097547742123383,0.3112612086734711,1.0,6.0,1.0,0.0,0.6532091967376169,28.0
